"Id","Year","Appendix","Taxon","Class","Order","Family","Genus","Term","Quantity","Unit","Importer","Exporter","Origin","Purpose","Source","Reporter.type","Import.permit.RandomID","Export.permit.RandomID","Origin.permit.RandomID"
"8557958451",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","9bf5abf540","61ced97cd6",""
"6275125251",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","9bf5abf540","61ced97cd6",""
"7656715951",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","9bf5abf540","61ced97cd6",""
"4063228751",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","9bf5abf540","61ced97cd6",""
"5480773951",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","SE","US","T","W","I","4c79d2bd1f","61ced97cd6",""
"3379230651",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","b690c89282","f8c058616b",""
"4047356351",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","DE","US","T","W","I","427aad8732","8d4342b1c0",""
"9462312951",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","6810777646","7d610f68a0",""
"3425804151",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",2,"","TR","CH","US","T","W","I","1a90521176","2255dd2edb",""
"9391616051",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",2,"","TR","CH","US","T","W","I","1a90521176","2255dd2edb",""
"3076250451",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",2,"","TR","CH","US","T","W","I","1a90521176","2255dd2edb",""
"1072444951",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",2,"","TR","CH","US","T","W","I","1a90521176","2255dd2edb",""
"5492527851",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",2,"","TR","CH","US","T","W","I","c8597ace99","2255dd2edb",""
"1305242851",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",2,"","TR","CH","US","T","W","I","c8597ace99","2255dd2edb",""
"2597517651",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",2,"","TR","CH","US","T","W","I","c8597ace99","2255dd2edb",""
"4015950251",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",2,"","TR","CH","US","T","W","I","c8597ace99","2255dd2edb",""
"1053165651",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",2,"","TR","CH","US","T","W","I","a8eae8b6d7","2255dd2edb",""
"2503715651",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","1a94c124df","cc2cac0d2a",""
"4033696351",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",3,"","TR","CH","US","T","W","I","2c8cd9d219","648631bc2f",""
"1623415351",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","aa7a625ce0","648631bc2f",""
"4771650851",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",5,"","TR","CH","US","T","W","I","aa7a625ce0","648631bc2f",""
"2387601551",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",3,"","TR","CH","US","T","W","I","aa7a625ce0","648631bc2f",""
"7301802851",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","aa7a625ce0","648631bc2f",""
"6296540851",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",2,"","TR","FR","US","T","W","I","6f08ba91ea","b2f58cee2f",""
"7440022651",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",8,"","TR","FR","US","T","W","I","2a8f39c0dc","8ec232dd1a",""
"2404013651",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",6,"","TR","FR","US","T","W","I","2a8f39c0dc","8ec232dd1a",""
"1849817951",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","e8fbbd060e","bd25f87ccb",""
"4975837351",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","3f55ddd519","9742d85e6a",""
"8009948651",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","3f55ddd519","8b802436f8",""
"3150974451",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","fc5f3cd9bf","9bdee3371e",""
"6904148051",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","fc5f3cd9bf","22cf02938b",""
"4848827951",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","fc5f3cd9bf","22cf02938b",""
"3212027251",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","59bab67c36","4f7df5b1ed",""
"7070044051",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","304c48c464","507a35975d",""
"8067898251",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","78042cba5a","9fbdad06df",""
"8346503851",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","78042cba5a","9fbdad06df",""
"2463386751",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","78042cba5a","9fbdad06df",""
"4975258351",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","f0c23709dc","e7bde1ce8e",""
"7368968351",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","306bed23bf","eb2dc8b692",""
"4308027851",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","0defd216d8","4e3f52237e",""
"1468143151",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","0defd216d8","64fb21bea1",""
"1881183651",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","0defd216d8","a01336a48d",""
"3179081451",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","20b506e7b4","9514c39dd4",""
"5472779051",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","20b506e7b4","71a9fbe797",""
"5546540651",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","20b506e7b4","cbf3a2b613",""
"1635012851",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","20b506e7b4","59839e5cd0",""
"1025220651",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","5c76a4562e","d1618eb095",""
"3317433151",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","5c76a4562e","d1618eb095",""
"2537679051",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","efd13af4b8","55d07977f0",""
"6285130451",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","efd13af4b8","6efe0c5798",""
"1916010651",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","efd13af4b8","6efe0c5798",""
"4504134851",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","efd13af4b8","39d75eaf56",""
"7803638251",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","DE","US","T","W","I","2764c3b357","34870fdb14",""
"4317148251",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",2,"","TR","CH","US","T","W","I","a29e5d60af","6686a058bc",""
"6099798051",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",2,"","TR","CH","US","T","W","I","a29e5d60af","6686a058bc",""
"9256172051",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","35a571e82f","6cf67a9603",""
"5994755051",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",2,"","TR","CH","US","T","W","I","4675e45c22","8298ea57c4",""
"7581104551",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",2,"","TR","CH","US","T","W","I","4675e45c22","8298ea57c4",""
"3564242351",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",2,"","TR","CH","US","T","W","I","4675e45c22","8298ea57c4",""
"7321080551",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",2,"","TR","CH","US","T","W","I","4675e45c22","8298ea57c4",""
"4198878451",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",2,"","TR","CH","US","T","W","I","e7e072bbbe","8298ea57c4",""
"3419677951",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",2,"","TR","CH","US","T","W","I","fb4296f4ba","fd77ddae7c",""
"1230343151",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","02a40d051b","cc83745872",""
"5454837651",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","02a40d051b","1210d0e969",""
"9697698051",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","02a40d051b","3f5989e68a",""
"3671777251",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","02a40d051b","2c4df6b1c0",""
"7959919351",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","78c09e7342","5187ea4cac",""
"5919190651",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","78c09e7342","5187ea4cac",""
"4017595851",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","547a9972a8","471654b968",""
"3975981951",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","547a9972a8","471654b968",""
"3244982951",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","547a9972a8","471654b968",""
"4302724951",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","547a9972a8","471654b968",""
"2740259451",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","a7cbe90604","9d74d0dc92",""
"9772759151",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","a7cbe90604","9d74d0dc92",""
"1676601951",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","a7cbe90604","9d74d0dc92",""
"8346884551",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","c017ce7da9","d6a9c41b1d",""
"5879165051",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","c017ce7da9","d6a9c41b1d",""
"8179234051",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","FR","US","T","W","I","c017ce7da9","d6a9c41b1d",""
"8161368851",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",5,"","TR","CH","US","T","W","I","5814af09d5","a3b53311b1",""
"9469802851",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","5814af09d5","a3b53311b1",""
"5504699951",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","5814af09d5","a3b53311b1",""
"7288484851",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","5814af09d5","a3b53311b1",""
"8758154951",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","1549f64780","5df634abfe",""
"3336633051",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","1549f64780","5df634abfe",""
"3152944751",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","1549f64780","5df634abfe",""
"5455345551",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","75863be983","05b3a47deb",""
"5603556751",2022,"II","Alligator mississippiensis","Reptilia","Crocodylia","Alligatoridae","Alligator","leather products (small)",1,"","TR","CH","US","T","W","I","75863be983","05b3a47deb",""
